CONTRATO,STOCK ID,current_monthly_payment,vehicle_equity,saldo insoluto,current_car_price,risk_profile
3N6AD35C6GK866900,153996,7781.86,241896.56,69102.44,310999,A1
JM3KE2D78D0170195,156051,7109.09,198327.25,63671.75,261999,A1
3VW2W1AJ2DM270531,169216,4978.9,130943.26,47055.74,177999,C2
9BWAG4127HT505105,44293,5431.94,123920.46,52078.54,175999,A1
JS2FH81S0K6104057,154706,5852.61,148150.54,55848.46,203999,A1
3VW1K1AJ3HM317403,162864,5039.36,188973.62,44025.38,232999,A2
KL8PM5D82FK041137,142375,4846.4,151358.42,42640.58,193999,A1
988611563HK114308,140176,6494.88,260411.19,60587.81,320999,A1
VF1LZ1260EC285460,170717,3860.05,101675.04,31323.96,132999,A1
2700095,157751,6343.65,228274.08,58724.92,286999,B
VSSBB6KJ9JR203167,162028,5825.71,229728.41,51270.59,280999,A2
MALA84BC3HM231309,166144,5816.18,139826.6,55172.4,194999,A1
9BWDB05U9ET174703,153444,2612.51,96002.15,25996.85,121999,A1
KL4CJ8E88FB045475,138603,6553.21,206468.8,55530.2,261999,C2
SALVT2BG5DH781374,161399,11201.97,302980.78,105018.22,407999,AAA
TMCJ33A34JJ404853,160125,10505.58,317354.79,97644.21,414999,C1
9FBHS2A65EM104627,156019,4923.35,121745.98,45253.02,166999,A2
19XFA1692BE900024,155147,3631.93,124931.82,31067.18,155999,A2
19XFC1671GE602886,112743,4781.81,230958.64,42040.36,272999,A1
VF3CA5FSXET000194,158827,3745.98,115892.3,32106.7,147999,A2
VF1LZ12T8FC290624,121197,4979.73,113875.04,51123.96,164999,A2
4JGDA5HB3CA074279,134756,9822.55,235814.83,92184.17,327999,A1
2596707,138403,8702.65,223124.93,79874.07,302999,AA
WBA4H310XKBM46820,166953,14601.75,436846.83,104152.17,540999,A1
9FB562JB4JM430594,173219,4371.43,168853.76,41145.24,209999,A1
2584236,130776,5332.99,116960.84,50038.16,166999,A1
JTDBT9K37G1449336,171086,2814.79,163760.01,3238.99,166999,A1
JTDBT9K34G1447723,172353,6123.4,136348.1,62650.9,198999,A2
1C4NJCAB2FD349523,172821,5565.73,198796.43,55202.57,253999,AAA
1C4RJEAGXCC201548,30082,7216.86,163185.46,72813.54,235999,AA
3C3CFFBR5CT313258,118195,4260.1,84559.18,43439.82,127999,A1
3G1TA5AF3GL155786,112473,3817.51,95670.68,37328.32,132999,A1
19XFC1604GE604408,172822,8736.51,227769.27,90229.73,317999,A1
MEX4G2609FT045002,169196,3725.22,112993.56,31005.44,143999,C2
KL1CM6CDXCC543482,169078,3226.38,75822.23,27176.77,102999,A1
VF3CC5FS9FT000392,172964,4734.97,107568.16,47430.84,154999,A2
ML3AB26J3JH007783,176533,5452.02,148447.77,52551.23,200999,A2
WAU8YF8V3GA133173,140455,6310.04,203994.2,81004.8,284999,A1
5KBRL5897EB803493,142395,5288.86,308627.78,51371.22,359999,A1
3HGRU5897JM009404,155101,10880.08,267070.8,110928.2,377999,A1
ML3AA28J3KH005470,158673,5802.94,134963.41,56035.59,190999,AA
WDDWJ8DB9KF811819,117846,12156.65,587567.33,120431.67,707999,A2
WF0CP6B91J1C55601,154428,11410.5,300138.94,104860.06,404999,A1
MEX5H2601GT017567,155814,4910.02,117191.17,51807.83,168999,A1
3VW2K1AJ6JM237023,165917,6500.53,197256.06,69742.94,266999,A1
WBA1W1103H5D41611,151269,10161.14,283244.22,93754.78,376999,A1
2597615,120051,9076.07,235381.6,92617.4,327999,A1
2596671,150217,8884.37,394352.77,86646.23,480999,A2
2596570,175349,4026.72,183743.14,43255.86,226999,A2
2597071,170437,3644.23,108657.6,37341.4,145999,A1
2596951,139085,5207.33,125848.1,53150.9,178999,A1
TSMYA22S4FM185554,156478,4965.91,140246.13,47752.87,187999,A1
2598729,173179,4285.68,100028.82,41970.18,141999,A1
2590508,160050,5599.36,150871.04,58127.96,208999,A1
2589333,177831,5489.81,385065.26,57933.74,442999,A1
2586656,161786,5527.67,174667.12,48331.88,222999,A1
2584334,140561,4465.09,143162.65,45836.35,188999,A1
2579330,156344,3548.85,124630.65,33368.35,157999,A1
2596030,170842,6588.69,332775.54,64223.46,396999,A
2596021,158856,5854.68,132070.29,61928.71,193999,A2
MA6CB6ADXHT022092,148352,4336.92,107233.66,36765.34,143999,A1
2596823,122668,7926.65,318764.41,78234.59,396999,A1
JN8BT27TXHW036447,147452,5721.29,300578.76,55420.24,355999,A1
2FMTK3J85FBB69320,173147,4578.98,271173.55,43825.45,314999,A1
2597947,160801,8001.19,230437.96,78561.04,308999,A1
2597125,158590,4972.31,123827.02,54171.98,177999,A1
2597116,152376,3790.5,243279.82,38719.18,281999,A1
2596928,123989,6878.94,209979.74,77019.26,286999,A1
2590718,138413,5657.34,184895.24,43103.76,227999,A1
2590638,150651,5463.61,131650.53,53348.47,184999,A1
2597029,149542,11309.36,293748.15,114250.85,407999,AA
2596995,122848,4484.16,154885.95,47113.05,201999,A1
2596725,175421,6689.7,284259.08,68739.92,352999,A1
2608560,143787,6334.03,204389.32,65609.68,269999,A1
2607801,150293,9846.68,336977.04,99021.96,435999,AA
2607788,167690,3962.39,81050.96,38948.04,119999,A1
3VW2W2AJ1DM237591,170140,5878.49,126377.15,60621.85,186999,A1
3GNCJ7CE2FL141830,156911,4605.66,162902.83,44096.17,206999,A1
2598617,172272,7384.99,230692.43,72306.57,302999,A1
2598530,171662,2962.94,149185.03,31813.97,180999,A1
2598074,109589,6724.94,165549.5,66449.5,231999,A1
2598037,159737,8991.37,262534.97,94464.03,356999,A1
2597275,142400,7186.59,219214.3,70784.7,289999,A1
2597217,157936,4807.8,95427.77,50571.23,145999,A1
1FMCU0G70EUB67474,113813,6617.25,176452.99,68546.01,244999,A1
2597794,157274,5520.86,143703.83,59295.17,202999,C1
2608854,103051,5473.91,167136.77,60862.23,227999,AAA
2597000,149346,4484.94,156772.62,46226.38,202999,A2
2597903,172664,5970.51,137774.19,51224.81,188999,A1
2597080,162040,4520.58,307452.26,45546.74,352999,A1
2598688,175266,11274.44,287878.51,113120.49,400999,A1
2598542,156869,6056.75,158730.54,62268.46,220999,A1
2598328,161341,8218.44,253668.27,82330.73,335999,A1
2598220,161654,7201.36,192044.66,72954.34,264999,A1
2598056,152078,3906.19,145885.16,41113.84,186999,A1
2597593,116135,5163.61,186240.56,49758.44,235999,A1
2597476,178697,4746.38,191299.85,50699.15,241999,A1
2609001,105239,6223.47,196089.92,59909.08,255999,A2
2608550,149975,4500.1,98894.56,44104.44,142999,A2
2608453,171631,6962.48,198981.5,68017.5,266999,A1
2607835,174457,6218.26,160191.32,65807.68,225999,A1
2598804,167526,4833.81,298664.98,49334.02,347999,A1
2598692,166560,3411.07,120302.46,37696.54,157999,A1
2598639,117418,6339.67,150824.61,64174.39,214999,A1
2598078,157048,4071.77,211039.99,41959.01,252999,A1
2597396,170804,4447.22,85256.95,46742.05,131999,A1
2598725,129768,6072.54,155541.18,61457.82,216999,A2
JN8BT27TXJW074363,134338,6044.23,349300.67,58698.33,407999,A1
3VW2K1AJ4GM313377,112517,2132.21,185009.88,18989.12,203999,A1
2608996,141824,5795.72,154293.75,60705.25,214999,A1
2608430,122468,6241.95,173651.4,61347.6,234999,A1
KNDPR3NC5L7745931,175011,10809.4,408763.85,110235.15,518999,A
2598622,167024,5113.34,226069.77,33929.23,259999,B
2598443,119523,5423.44,188678.81,66320.19,254999,B
2598895,147913,4860.45,147322.51,46676.49,193999,A1
2598861,167756,5135.15,115331.5,44667.5,159999,A1
2608382,157918,14766.64,669459.36,71539.64,740999,A
2608822,139602,3697.12,207618.81,47380.19,254999,A1
2608407,120906,7455.3,228229.48,83769.52,311999,A1
2608031,169470,6881.91,168372.89,77626.11,245999,A1
2598905,148319,5934.9,207495.09,64503.91,271999,A1
2608911,134536,10210.46,283042.51,112956.49,395999,A2
2608039,113639,3320.92,125175.85,38823.15,163999,A1
2607657,131492,4737.4,157173.34,54825.66,211999,A1
2598743,165919,7926.06,287883.74,100115.26,387999,A1
2608069,176493,4793.9,151686.24,52312.76,203999,A2
2607901,175348,12520.69,303501.03,139497.97,442999,A2
2610366,155364,4183.68,193192.76,37806.24,230999,A1
2608700,172240,2708.86,115591.14,26407.86,141999,A1
2608638,123562,7469.76,194667.11,93331.89,287999,A1
2608624,113372,8555.72,245814.1,96184.9,341999,A1
2608620,173412,7031.75,165132.72,77866.28,242999,A1
2608523,170745,4202.14,76385.16,48613.84,124999,A1
2608015,148593,5020.24,203312.09,61686.91,264999,A1
2608024,168045,4295.14,138048.64,42950.36,180999,A2
2609723,164235,7424.28,224727.69,92271.31,316999,A1
2609506,152038,5569.67,129790.56,62208.44,191999,A1
2609479,162840,4658.8,102449.84,38549.16,140999,A1
2609873,177897,15816.76,390158.83,174840.17,564999,AA
2608351,163925,8513.95,303809.91,103189.09,406999,AA
2609963,116546,7841.59,280755.2,87243.8,367999,A1
2609110,157796,4564.46,103285.47,46713.53,149999,A1
2609773,163997,7676.48,251666.63,51332.37,302999,A1
2609154,151990,5653.08,219345.63,63653.37,282999,A1
2608846,125102,5517.28,176073.65,61925.35,237999,A1
2608691,160064,4195.48,202018.41,24980.59,226999,A1
2609336,120091,4919.06,243203.67,44795.33,287999,B
2609371,167180,8546.27,249053.85,93945.15,342999,A2
2608790,179319,4760.11,132722.05,26276.95,158999,A2
2610384,178607,3918.08,140039.52,26959.48,166999,A1
2610349,168020,6623.51,245424.01,41574.99,286999,A1
2610234,118290,10344.81,466968.15,57030.85,523999,A1
2610002,176061,4711.62,107126.07,50872.93,157999,A1
2609908,171071,9609.76,229369.03,106629.97,335999,A1
2609246,154686,4148.21,104235.05,16763.95,120999,A1
2609430,165726,4789.39,108214.81,51784.19,159999,A
2612718,174462,13297.16,553321.24,148677.76,701999,AAA
2616090,157438,6492.69,206268.39,72730.61,278999,A1
2610731,176543,12588.18,348057.45,140941.55,488999,A1
2610430,180261,3923.03,112755.18,42243.82,154999,A1
2610097,169144,5957.33,135696.03,68302.97,203999,A1
2609859,152656,4635.15,149600.46,58398.54,207999,A1
2609805,169170,6829.31,179015.69,73983.31,252999,A1
2609756,180099,4040.02,190230.01,14768.99,204999,A1
2609736,179019,10093.97,311964.24,79034.76,390999,A1
2609536,172854,6139.57,284617.66,79381.34,363999,A1
2610763,170625,5035.3,109315.16,56683.84,165999,A1
2610185,168395,5547.52,126658.96,61340.04,187999,A1
2609704,179245,6668.7,228807.74,47191.26,275999,A1
2609825,115238,5660.71,174066.41,68932.59,242999,A2
2610048,147130,8588.78,298082.63,70916.37,368999,A1
2609276,177251,6266.4,148952.1,71046.9,219999,A1
2609582,149715,4765.79,128780.62,60218.38,188999,A
2610295,141287,11311.88,367253.63,125745.37,492999,A1
2610220,149768,5503.24,142907.76,66091.24,208999,A1
2609838,142055,5596.01,148987.95,61011.05,209999,A2
2610291,162673,7071.53,413850.8,90148.2,503999,AA
2610736,168033,6447.1,152269.82,73729.18,225999,A1
2617527,178660,7102.15,234286.56,87712.44,321999,A1
2616598,168125,9634.2,275550.69,110448.31,385999,A1
2610790,127282,8003.59,195975.13,78023.87,273999,A1
2610695,169061,10290.61,297833.59,114165.41,411999,A1
2612861,161721,5007.53,190617.59,55381.41,245999,A
2610644,147656,12191.22,617763.31,68235.69,685999,A
2597675,154639,5239.03,166029.96,55969.04,221999,B
2590485,146346,6444.84,329047.56,31951.44,360999,A1
KL8CJ6AD8EC476185,169677,3373.14,83236.4,37762.6,120999,A1
19XFB2694EE604994,172310,3298.09,180578.38,40420.62,220999,A1
2596675,168121,4255.03,172982.63,40016.37,212999,A2
2590621,143507,6170.92,150777.99,65221.01,215999,A2
2597504,176478,7404.92,238386.38,69612.62,307999,B
2598018,117854,8606.84,240185.93,106813.07,346999,B
2597880,168514,6854.78,465746.09,66252.91,531999,A2
JM3KE2D76E0345724,130288,6268.82,210317.08,64681.92,274999,B
2598774,170077,6405.04,321508.9,46490.1,367999,A1
2598580,141579,4310.87,141738.75,28260.25,169999,A1
2598808,174551,4732.06,135742.7,49256.3,184999,A2
2598834,151663,3664.48,103122.2,18876.8,121999,A2
2598161,162150,6046.21,241282.06,58716.94,299999,A1
2607784,163258,6866.45,348956.23,67042.77,415999,A1
2599022,153946,6770.95,292925.48,66073.52,358999,A1
9FBHS2FF6JM574474,164608,6743.78,199351.76,67647.24,266999,A
2609319,172179,6262.87,200741.39,64257.61,264999,AAA
2598538,177733,12984.35,351162.13,131836.87,482999,A2
2609237,30108,6101.91,149844.83,67154.17,216999,A2
2608763,178715,7978.33,182498.19,89500.81,271999,A2
2610454,120855,7345.39,319867.75,81131.25,400999,A2
2612553,114228,5385.9,256344.44,58654.56,314999,A1
2612158,39871,8339.02,223757.62,91241.38,314999,A1
2616438,175084,5398.16,116746.91,59252.09,175999,A2
2617185,178613,5013.86,161948.18,56050.82,217999,A1
2612594,168686,5318.04,149355.86,66643.14,215999,A1
2616826,164127,6434.84,174543.27,70455.73,244999,A1
2616693,147462,5766.91,167107.41,69891.59,236999,A1
2616756,174485,4329.77,193576.91,43422.09,236999,A1
2616452,130425,13259.1,393190.59,161808.41,554999,A1
2616685,183516,4603.95,109463.75,50535.25,159999,A2
2619477,181346,5029.1,130950.52,57048.48,187999,A1
2616887,180441,8830.99,257942.08,99056.92,356999,A1
2617271,169204,3248.32,99739.24,35259.76,134999,A1
2617900,163183,6364.83,190289.05,69709.95,259999,A2
2617029,167128,6765.19,205746.87,75252.13,280999,A2
2617835,182622,3225.9,102237.04,39761.96,141999,A1
2617676,157457,5838.12,283292.74,64706.26,347999,A1
2617449,176214,3872.14,131668.39,33330.61,164999,A1
2617033,171485,7549.44,196545.15,94453.85,290999,A1
2616945,157425,6332.12,144448.58,70550.42,214999,A1
2617155,180702,9953.78,250270.09,109728.91,359999,A
2618558,179003,5509.16,212888.76,59110.24,271999,A2
2617147,184491,11897.45,300486.41,131512.59,431999,A2
2619061,124181,7313.93,198561.25,79437.75,277999,A1
2618604,118431,5032.93,197113.68,56885.32,253999,A1
2617658,44339,6218.49,194863.63,76135.37,270999,A1
2617385,174149,5894.12,115018.98,65980.02,180999,A1
2617049,167601,8893.4,232845.79,99153.21,331999,A1
2617045,170134,4916.7,124018.51,39980.49,163999,A1
2617326,152792,4315.61,88906.21,49092.79,137999,AA
2619403,177440,4365.69,125678.52,50320.48,175999,A1
2618006,164693,7356.66,164583.46,82415.54,246999,A1
2617444,159902,6969.16,199314.2,79684.8,278999,A1
2618426,134532,6389.37,179494.86,72504.14,251999,A
2618966,150600,4557.34,115469.71,55529.29,170999,AA
2624883,158762,3308.34,74660.02,36338.98,110999,A1
2619312,136435,6322.92,184735.82,70263.18,254999,A1
2619295,163509,2609.35,282142.81,30856.19,312999,A1
2617910,145608,8287.95,216904.71,101094.29,317999,A1
2617778,145041,5867.68,146209.36,72789.64,218999,A1
2618599,107989,6038.12,291416.99,67582.01,358999,AA
2617968,45350,6102.47,214216.54,28782.46,242999,A2
2618367,170451,5486.57,168357.47,68641.53,236999,A1
2618318,124614,4713.06,119483.52,58515.48,177999,A1
2619664,175763,3536.82,99968.83,34030.17,133999,A1
2619336,128539,7253.33,374321.73,74677.27,448999,A1
2617580,124514,5977.96,128202.03,67796.97,195999,A1
2619509,171648,9441.4,218020.22,102978.78,320999,A
2618664,126500,11591.01,311541.75,115457.25,426999,AAA
2620181,126154,5246.06,183675.09,58323.91,241999,A1
2619486,183609,11860.54,383307.68,130691.32,513999,A1
2618231,180517,9001.02,267499.68,95499.32,362999,A1
2618310,156448,13623.98,397124.92,153874.08,550999,AAA
2625927,183625,8905.4,243100.67,105898.33,348999,A1
2625313,165115,5596.61,259799.8,34199.2,293999,A1
2624495,183825,4437.52,85414.52,48584.48,133999,A1
2618255,168773,5486.57,143618.51,65380.49,208999,A1
2624171,170613,4623.17,172340.76,4658.24,176999,A2
2625435,157950,13540.3,338095.09,148903.91,486999,A1
2619796,148265,5786.11,203086.05,5912.95,208999,A1
2625281,180782,3899,147129.17,39869.83,186999,A2
2619463,159890,6651.85,163680.17,67318.83,230999,A2
2626187,155158,5518.09,122741.55,55257.45,177999,A1
2625125,163612,9094.04,364146.09,95852.91,459999,A1
2624846,145402,8568.21,375325.32,24673.68,399999,A1
2619942,173721,6305.38,234754.59,6244.41,240999,A1
2619747,162341,4770.07,140231.17,4767.83,144999,A1
2624279,117617,8287.95,222845.32,88153.68,310999,A1
2624274,166860,5308.98,142539.56,5459.44,147999,A1
2619918,142535,4052.7,133137.7,44861.3,177999,A1
2624522,119022,4484.55,105779.95,50219.05,155999,A1
2624249,141799,7180.19,249649.47,7349.53,256999,A1
2624167,147476,8420.41,288929.67,97069.33,385999,A1
2619701,178561,2450.53,162337.89,2661.11,164999,A1
2625696,176856,12312.96,376168.69,141830.31,517999,A2
2624222,182586,5535.97,187461.7,5537.3,192999,A2
2627531,138847,6238.12,169551.68,6447.32,175999,A1
2625766,168127,5736.44,319020.27,5978.73,324999,A1
2625152,182953,4065.12,151224.73,39774.27,190999,A1
2625142,158909,4906.83,177885.46,51113.54,228999,A1
2625024,162373,18720.61,550064.94,18934.06,568999,A1
2624318,182890,5137.54,124916.56,49082.44,173999,A1
2624202,181334,3561.29,204692.7,33306.3,237999,A1
2619978,157381,8128.23,422461.65,74537.35,496999,A1
2625431,183536,6774.94,280505.24,71493.76,351999,AA
2626336,179465,3927.96,133962.95,32036.05,165999,A2
2637859,173000,4346.42,115038.79,37960.21,152999,A1
2628564,159716,3770.48,99279.85,41719.15,140999,A1
2625853,181264,6797.22,287251.3,77747.7,364999,A1
2625450,182107,4843.26,181158.06,4840.94,185999,A1
2625663,178773,13302.37,360703.01,13295.99,373999,AA
2625174,185792,2482.63,209624.2,21374.8,230999,A1
2625033,179237,5891.39,156217.39,57781.61,213999,A1
2624986,121679,14083.2,367162.01,152836.99,519999,A1
2625494,173624,3506.37,243574.4,30424.6,273999,A
2624423,172852,11296.94,491604.01,125394.99,616999,A
2625333,128141,8996.59,226080.38,96918.62,322999,AAA
2627521,173750,5920.14,132566.18,61432.82,193999,A2
2625107,143574,6191.85,194366.88,65632.12,259999,A2
2627421,140567,4229.13,180707.45,4291.55,184999,A1
2626197,185175,4603.91,135877.63,45121.37,180999,A1
2625935,173829,4077.56,104105.79,37893.21,141999,A1
2625365,143292,6020.45,157068.4,61930.6,218999,A1
2625138,146367,9840.55,430025.19,113973.81,543999,AAA
2625552,30006,4933.47,136867.53,48131.47,184999,A2
2626699,121970,7038.17,218963.9,7035.1,225999,A1
2626546,183812,10958.86,283275.08,111723.92,394999,A1
2625954,126667,8062,395461,82538,477999,A
2627867,179700,8854.51,391148.81,8850.19,399999,A1
2626598,173274,5812.52,134556.22,61442.78,195999,A
2626074,150703,10180.52,303978.24,118020.76,421999,A
2626437,166541,8595.96,288667.71,77331.29,365999,B
2625967,149254,4020.91,202413.48,36585.52,238999,A2
2627287,182853,6023.83,205457.16,68541.84,273999,A1
2627001,180405,5251.64,120678.62,53320.38,173999,A1
2626942,171674,5380.87,143110.42,60888.58,203999,A1
2626829,116026,6014.71,132724.81,61274.19,193999,A1
2626817,179413,2137.05,162258.6,20740.4,182999,A1
2626263,170663,4085.72,130572.13,39426.87,169999,A1
2626009,179667,3379.05,95954.44,31044.56,126999,A1
2628709,122450,3890.99,179365.39,43633.61,222999,A2
2629250,143727,5466.79,124192.59,57806.41,181999,A1
2627526,117795,4514.55,263367.73,4631.27,267999,A1
2626997,123451,7156.05,289846.09,7152.91,296999,A1
2626670,182802,4889.74,102087.95,48911.05,150999,A1
2626526,185320,5706.02,194248.78,13750.22,207999,A1
2626502,179163,4636.33,138445.74,53553.26,191999,A1
2626493,118805,6584.89,309151.27,95847.73,404999,A1
2626689,179230,16566.88,642996.78,175002.22,817999,A
2627512,161261,19442.77,620565.57,19433.43,639999,AAA
2627282,156816,9180.11,271496.59,99502.41,370999,AAA
2627947,169142,10239.9,282574.06,117424.94,399999,A2
2628492,170507,9346.8,460818.11,100180.89,560999,A1
2626983,182748,6582.39,198172.85,6826.15,204999,A1
2626882,181940,7076.86,226283.68,73715.32,299999,A1
2628926,129341,7298.31,223699.89,76299.11,299999,A2
2628986,164703,4547.99,97888.83,41110.17,138999,A1
2628473,183116,7306.84,205184.8,83814.2,288999,A1
2627484,128831,6687.25,212452.83,57546.17,269999,A1
2627346,160847,10478.12,253110.83,113888.17,366999,A1
2627265,180488,5004.19,107069.33,45929.67,152999,A1
2627102,182065,9331.5,246894.57,101104.43,347999,A1
2628159,168737,15532.06,568910.91,120088.09,688999,AAA
2627934,177245,5420.38,188609.93,5389.07,193999,A1
2627296,127407,7245.19,224919.36,83079.64,307999,A1
2626730,143206,7650.36,185290.53,72708.47,257999,A1
2616569,171256,9464.17,242082.54,105916.46,347999,A1
2612506,180104,3887.97,63125.85,43873.15,106999,A1
2612311,123230,12262.67,308827.07,132171.93,440999,A2
2617853,151428,7981.01,200831.85,92167.15,292999,A1
2616434,156341,7614.09,249819.61,87179.39,336999,A1
2617731,179451,18966.1,692703.46,178295.54,870999,AA
2618565,170129,8377.7,487114.73,22884.27,509999,A1
2618584,159292,7247.88,182696.18,67302.82,249999,B
2619815,159755,6051.95,199287.41,68711.59,267999,A1
2619553,181071,5727.22,129901.99,65097.01,194999,A1
2625590,180237,4724.17,127321.13,4677.87,131999,A1
2627020,118965,6053.55,265718.94,6280.06,271999,A2
2626005,114545,5237.97,331592.37,5406.63,336999,A1
2625888,127396,12088.89,523638.53,12360.47,535999,A
2625247,179973,4205.15,95696.97,4302.03,99999,AA
2627431,175505,9934.67,344037.42,9961.58,353999,A2
2625835,105834,7268.62,211601.91,7397.09,218999,A1
2625426,116605,6199.67,141218.59,64780.41,205999,A1
2625093,164968,6777.28,207050.68,41948.32,248999,A1
2626069,181727,5662.6,175780.49,59218.51,234999,A2
2625499,111429,4528.88,135376.24,4622.76,139999,A2
2625668,185185,4106.68,237423.75,42575.25,279999,A1
2629276,162972,10250.84,292929.15,155069.85,447999,A
2626371,184065,5648.79,129678.25,57320.75,186999,A2
2626613,161667,5266.82,203835.29,55163.71,258999,A1
2626106,148473,6695.91,213457.18,76541.82,289999,A1
2628117,177473,5450.92,137450.51,5548.49,142999,A2
2627657,173594,4810.68,112700.66,61298.34,173999,A2
2626376,176117,6362.3,202296.98,65702.02,267999,A1
2627489,182948,6359.23,355952.36,6046.64,361999,C2
2627300,153121,11580.54,299189.38,125809.62,424999,A2
2626770,165859,5929.35,259081.82,55917.18,314999,A1
2627616,160030,8540.81,392924.15,25074.85,417999,A2
2627081,168118,8125.82,374762.35,8236.65,382999,A1
2626766,163600,4550.12,102309.87,44689.13,146999,A1
2630317,183424,9277.98,227794.48,101204.52,328999,A1
2628732,173541,7259.36,242945.1,77053.9,319999,A1
2627820,146302,5058.12,120805.15,50193.85,170999,A1
2627712,175437,6090.48,161317.87,53681.13,214999,A1
2627517,163376,7793.84,226007.07,7991.93,233999,A1
2628384,176315,3721.86,73214.36,36784.64,109999,A1
2628154,148027,5917.75,139332.57,60666.43,199999,A1
2629191,148685,6668.78,205192.5,6806.5,211999,A1
2628690,155774,3771.47,97646.69,37352.31,134999,A1
2628967,147173,6549.25,140868.02,65130.98,205999,A1
